@relation chat

@attribute class_conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
1,'Mati ','bueno día ? ',1,0,0,1,0,0,0,0,0,1,0,0
1,'Gonzalo ','hola , ah agregar a todo ',0,1,1,0,1,0,0,1,1,1,0,0
6,'Gonzalo ','habría que acordar uno din y horario para arrasar a hacer lo no ? ',0,1,1,4,2,1,2,0,2,1,0,0
1,'Muro ','buenas . . ',0,0,0,1,0,0,0,0,0,2,0,0
6,'Muro ','me andar muy mal internet . . ',1,1,0,1,1,1,0,0,0,2,0,0
6,'Muro ','ahora tratar de bajar el archivo desde el cela ',0,1,2,2,2,0,0,0,2,0,0,0
8,'Muro ','y si querer a el noche poder arrancar lo ',0,0,1,1,3,1,2,0,1,0,0,0
5,'Gonzalo ','bueno , yo a el noche poder a_partir_de el 21 ',0,0,2,1,1,1,0,1,2,1,1,0
1,'Muro ','genial . . ',0,0,0,1,0,0,0,0,0,2,0,0
1,'Muro ','a el 21:15 me conectar ',0,0,1,0,1,1,0,0,1,0,1,0
4,'Mati ','yo poder mañana después_de ir a ver si me salvar de el sudoso_de_lenguajes . ',0,1,1,1,4,2,1,0,3,1,0,0
1,'Muro ','no haber drama . . ',0,1,0,1,1,0,0,0,0,2,0,0
4,'Muro ','si querer este noche con ronzal ir hacer algo y mañana entre todo ver como quedar bien el respuesta ',0,2,2,3,5,2,3,0,2,0,0,0
8,'Muro ','che ahí empezar a poner algo y ir ver y modificar todo , le parecer ? ? ',0,1,1,0,6,2,2,1,1,3,0,0
6,'Muro ','como para tener uno punto de donde partir decir . . ',0,0,1,1,3,1,1,0,2,2,0,0
6,'Gonzalo ','bueno , igual haber alguno que no aparecer todavía ',0,3,0,1,2,2,0,0,0,1,0,0
4,'Gonzalo ','si queresa poner algo de información en comentario ',0,0,0,3,1,1,1,0,2,0,0,0
6,'Gonzalo ','y cuando estar todo armar el respuesta ',0,0,1,1,2,1,2,0,0,0,0,0
3,'Muro ','como querer . . ',0,0,0,0,1,0,1,0,0,2,0,0
6,'Muro ','yo lo ir a tirar ahí el inflo y des ir ver entre todo mañana . . ',0,1,2,3,4,2,1,0,2,2,0,0
6,'Muro ','me parecer que se leer mejor jefe ',0,1,0,0,2,2,1,1,0,0,0,0
1,'Muro ','pero no haber drama . . ',0,1,0,1,1,0,1,0,0,2,0,0
3,'Muro ','poner en comentario ',0,0,0,1,1,0,0,0,1,0,0,0
3,'Gonzalo ','bueno da le ',0,0,0,0,1,1,0,1,0,0,0,0
6,'Gonzalo ','si ser el mismo ',1,0,1,0,1,0,1,0,0,0,0,0
3,'Gonzalo ','poné lo donde querer ',0,0,0,0,2,2,0,0,0,0,0,0
3,'Muro ','? ',0,0,0,0,0,0,0,0,0,1,0,0
1,'Juan Cruz ','bueno gente ! ',1,0,0,1,0,0,0,0,0,1,0,0
1,'Muro ','buenas . . ',0,0,0,1,0,0,0,0,0,2,0,0
1,'Muro ','chico disculpar . . ',0,0,0,1,1,0,0,0,0,2,0,0
6,'Muro ','me ir a acostar , me sentar re mal . . ',1,0,0,1,3,2,0,0,1,3,0,0
4,'Muro ','ahí poner uno comentario de el pregunta 2 ',0,1,2,2,1,0,0,0,1,0,1,0
1,'Muro ','mañana me poner mas ',0,1,0,0,1,1,1,0,0,0,0,0
3,'Juan Cruz ','uh bueno q te mejor ',2,0,0,0,0,2,0,1,0,0,0,0
3,'Muro ','gracias . . ',0,0,0,1,0,0,0,0,0,2,0,0
1,'Muro ','buenas . . ',0,0,0,1,0,0,0,0,0,2,0,0
1,'Muro ','haber alguien ? ? ',0,0,0,0,1,1,0,0,0,2,0,0
6,'Muro ','a que hora se poder conectar ? ? ',0,0,0,1,2,2,0,0,1,2,0,0
1,'Muro ','haber que entregar lo mañana . . ',0,1,0,0,2,1,1,0,0,2,0,0
1,'Muro ','si nos poner uno rato lo hacer hoy . . ',0,1,1,1,2,2,1,0,0,2,0,0
6,'Muro ','algo de inflo haber . . ',0,0,0,1,1,1,0,0,1,2,0,0
6,'Muro ','yo des de el 5 poder . . ',0,0,1,1,1,1,0,0,1,2,1,0
4,'Muro ','ahí poner algo de el respuesta 2 . . ',0,1,1,1,1,1,0,0,1,2,1,0
8,'Muro ','giren la y opinar o modificar el que le parecer mal . . ',0,1,1,0,4,3,2,0,0,2,0,0
5,'Muro ','el comentario que hacer ronzal me parecer bueno , ser uno bueno definición para mi . . ',2,0,3,3,3,2,0,0,1,3,0,0
6,'Muro ','estar leer otro y ser el que mas me gusto . . ',0,0,1,1,3,3,2,0,0,2,0,0
6,'Gonzalo ','si dm haber que redactar la uno poco con nuestro palabra ',0,1,2,1,2,2,2,0,1,0,0,0
5,'Gonzalo ','yo a el noche me conectar para hacer lo ',0,0,1,1,2,3,0,0,2,0,0,0
3,'Muro ','a le da le yo también ',0,1,0,0,2,3,0,0,0,0,0,0
5,'Juan Cruz ','el 2 me parecer que este bien marcar bien el diferencia ',0,1,3,2,2,1,1,0,0,0,1,0
4,'Juan Cruz ','yo poner algo en el 3 ',0,0,1,0,1,2,0,0,1,0,1,0
1,'Muro ','en uno cachet llegar a casa y me poner . . ',0,0,1,2,2,1,1,0,2,2,0,0
1,'Juan Cruz ','da le yo ahora me tener q ir pero mas tarde volver ',0,2,0,0,4,4,2,0,0,0,0,0
3,'Muro ','che me gustar mucho el respuesta 3 ',0,1,1,1,1,1,0,1,0,0,1,0
3,'Muro ','compartir todo el que poner jan . . ',0,1,2,0,2,1,0,0,0,2,0,0
3,'Gonzalo ','si yo también ',0,0,0,0,1,1,1,0,0,0,0,0
6,'Gonzalo ','compartir el que decir ',0,0,1,0,2,1,0,0,0,0,0,0
4,'Gonzalo ','fija te ah poner uno comentario para el 2 . ',0,1,2,1,2,1,0,0,1,1,1,0
3,'Gonzalo ','nos si esta de acuerdo ',0,0,0,2,1,0,1,0,1,0,0,0
3,'Muro ','tisis ahí agregar ese diferencia también . . ',0,2,1,2,1,0,0,0,0,2,0,0
3,'Gonzalo ','joya ',0,0,0,1,0,0,0,0,0,0,0,0
