@relation chat

@attribute Conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute message string

@data
?,'Muro ','Ah ok joya..'
?,'Bruno Rios ','?'
?,'Muro ','Yo en un ratito llego a casa y me pongo a escribir un poco..'
?,'Muro ','Y ven que les parece. ?'
?,'Bruno Rios ','Yo puse algo recien antes que me olvide'
?,'Muro ','Jeje ok yo no estoy en casa por eso..'
?,'Diego Said ','chicos para los que no lo tienen, hay una aplicacion de hangouts para la compu que es lo mas comodo para chatear acá'
?,'Muro ','Sisi yo tengo esa app'
?,'Alfredo ','estamos todos en el chat este ya ??'
?,'Bruno Rudenick ','Nos agregaron a todos si'
?,'Diego Said ','hay alguien que esta , pero no tiene la app.'
?,'Bruno Rios ','yo la acabo de descargar'
?,'Bruno Rios ','aunque la tenia en el cel'
?,'Diego Said ','?'
?,'Muro ','Yo estoy..'
?,'Muro ','Y tengo la app'
?,'Bruno Rios ','ahora me voy pero mas tarde conectemonos todos tipo 8 maso. yo escribi algo'
?,'Diego Said ','si lo lei hace un rato. esta bien.'
?,'Bruno Rios ','igual no se que tanto hay que escribir'
?,'Diego Said ','faltaria explicarlo con nuestas palabras, y capaz que desarrollar un poco mas no ?'
?,'Bruno Rios ','claro, poner mas'
?,'Bruno Rios ','yo lo explique con mis palabras peroo como que parece poco ajaja'
?,'Diego Said ','jajaja esta bien'
?,'Muro ','Recién llego a casa..'
?,'Muro ','Ahí me conecto y leo todo'
?,'Muro ','Ahí estoy agregando algunas cosas..'
?,'Muro ','Desp mirenlas y me dicen que opinan..'
?,'Muro ','Mas que nada desarrollo un poquito mas eso mismo que esta..'
?,'Bruno Rios ','ahi lei, y acomode un poco, pero esta bien. dsp vemos lo de las aplicaciones'
?,'Muro ','Dale dale..'
?,'Muro ','Aplicaciones me parecen bien esas..'
?,'Muro ','Pero habría que ampliar un poco..'
?,'Bruno Rios ','si obio'
?,'Muro ','Osea hablar de cada aplicación un poco..'
?,'Muro ','Y alguien encontró algo del punto 3??'
?,'Bruno Rios ','yo lo que te conte hoy, no mas'
?,'Muro ','Claro clafo'
?,'Muro ','El resto?'
?,'Bruno Rudenick ','Yo vi un par de papers de prolog implementando machine learning, pero hay que ver como justificar que se puede'
?,'Bruno Rios ','yo algo que lei es que, los datos sobre los cuales de basa un sistema para aprender, pueden estar en bases logicas'
?,'Alfredo ','muchachos... ahora me pongo la 10'
?,'Alfredo ','y voy a emepezar a aportar !!!'
?,'Alfredo ','bajo a pasear al perro y arranco'
?,'Bruno Rios ','agregaron algo mas? ademas de lo mio y lo de mauro'
?,'Muro ','No pude entrar hoy..'
?,'Muro ','Pero anoche dijo Alfredo que tocaba algo mas..'
?,'Muro ','Ahora cuando llegue a casa me fijo..'
?,'Muro ','Hola chicos..'
?,'Muro ','Alguno esta?'
?,'Bruno Rios ',Si?
?,'Diego Said ',estoy
?,'Diego Said ','estoy armando una respuesta el 3), en un rato lo paso al google docs'
?,'Muro ','Ah okok era para eso..'
?,'Muro ','Para ir armando lo que falta'
?,'Muro ','Yo ahora toco algo de la dos así ya tenemos todo terminado'
?,'Diego Said ','estoy armando algo con esto, y otras cosas que busque'
?,'Diego Said ',http://comunidad.udistrital.edu.co/revistavinculos/files/2013/09/El-uso-de-Prolog-en-el-aula-de-logica-a-inteligencia-artificial.pdf
?,'Muro ','?'
?,'Diego Said ','tengo algo armado para la pregunta 3. ahi lo paso'
?,'Diego Said ','seguramente algunas cosas estaran bien, otras mal. lean, y sean libres de agregar o borrar jaja.'
?,'Diego Said ','creo que faltaria una conclusion un poco mas cerrada'
?,'Diego Said ','lean y me dicen'
?,'Muro ','Dale dale..'
?,'Muro ','Yo me ducho y lo leo'
?,'Muro ','Esta faltando una descripción de una aplicación..'
?,'Muro ','Y ya estaríamos.. ?'
?,'Bruno Rios ','Me estaba bañando.'
?,'Bruno Rios ','Ahi miro.'
?,'Bruno Rios ','El enlace que puse en el doc tiene explicada varias aplicaciones'
?,'Diego Said ','capaz que lo hice un poco largo, borren lo que crean que no va.'
?,'Diego Said ','en un rato me conecto'
?,'Muro ','No me parece mal lo que pusiste Diego..'
?,'Muro ','Pero se me da como que no queda claro si se puede o no usa prolog para eso..'
?,'Muro ','Estaría para poner antes de eso algo como...\"pensamos que si se podría usar prolog, ya que... \"Y el texto..'
?,'Muro ','Que opinan..'
?,'Muro ','También agrege la tercera aplicación mirenla y digan que les parece desp'
