@relation chat

@attribute Conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute message string

@data
?,Juan,'GENTE CHUSMEN EL DOC QUE DEJAMOS UN MENSAJE PARA JUNTARNOS MAÑANA Y LIQUIDARLO.'
?,Juan,CONFIRMEN.
?,Pedro,'Buen día gente.'
?,Pedro,'usemo el chat de gmail'
?,María,'(re ortiva)'
?,Roberto,'Buen dia'
?,Ramiro,'Se, posta.'
?,Juan,buenas
?,Juan,'buenas buenas'
?,Pedro,'como estas?'
?,María,'Buenas buenas'
?,Juan,buenassss!!
?,Ramiro,hola!!!!!!
?,Roberto,'Hola hola'
?,Roberto,'somo un parrr'
?,María,'che quieren armarlo mas como un informe?'
?,Juan,'le vamos poniendo titulos y le sacamos lo que es 1, 2, ...'
?,Pedro,'Dale, ni idea yo le mande los numeros para identificar que cosa respondia que, pero si se puede armar todo junto lo hacemos mas tipo informe'
?,Pedro,'si, estaba en eso de borral las cosas que no vamos a usar, como las tablas que pusimos para ver a que hora podiamos todos'
