@relation chat

@attribute Conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute message string

@data
?,'Sofía Helena ','RECIBIDO'
?,'Ayelén ','Recibido'
?,'Gonzalo ','Recibido'
?,'Hernán ','RECIBIDO!!'
?,'Hernán ','estaría bueno que nos pongamos de acuerdo para nos reunamos por acá y lo hagamos ?'
?,'Gonzalo ','si, cuando confirmemos todos habria que acordar un dia y horario para que estemos todos'
?,'Ayelén ','Sisi yo pienso igual, cuando estemos todos acordamos un dia'
?,'Hernán ','el tema que nos quedan 3 dias nomas.,.'
?,'Hernán ','mañana o vierenes...'
?,'Gonzalo ','si, estaria bueno mañana o el viernes.. yo en el unico horario que no puedo es mañana de 19 a 21, despues no tengo drama.'
?,'Ayelén ','Mañana yo tampoco puedo de 19 a 21, antes no tengo problema, a la mañana estaría bueno'
?,'Gonzalo ','yo antes tampoco tengo drama..'
?,'Gonzalo ','me da lo mismo la hora'
?,'Andres ','hola como andan? estuve leyendo lo que pusieron con respecto a los horarios. si quieren lo arranco hoy a la noche buscando info y eso y a medida que se conecten lo modifican a su gusto'
?,'Andres ','asi aunque sea lo arrancamos y no colgamos'
?,'Ayelén ','Dale dale yo si queres tambien arranco con vos'
?,'Gonzalo ','para mi hay que acordar un horario que estemos todos para arrancar.. si quieren hoy a la noche no tengo drama'
?,'Andres ','que dicen hoy pero en un rato?= desp de disfrutar la tarde?'
?,'Hernán ','Todo muy lindo pero juega la final river hoy, SI MALDIGANME'
?,'Gonzalo ','si, por mi mas tarde'
?,'Andres ','jajaj no soy de river, por eso tengo disponibilidad a la noche jaja'
?,'Gonzalo ','jajaja, es verdad, te pasa por gallina.. naa nose sino mañana'
?,'Gonzalo ','jaja'
?,'Hernán ','emmm me pasa por jugar una final internacional..'
?,'Gonzalo ','bueno para que dia y hora quedamos?'
?,'Gonzalo ','o nose si todos estan de acuerdo en arrancar algunos hoy y despues los otros siguen mañana, como quieran'
?,'Andres ','yo mientras que no sea a la mañana (que ya me adapte a dormir hasta las 3 pm) a cualquier hora y cualquier dia'
?,'Andres ','y como quieran ustedes'
?,'Andres ','para mi los que podemos empecemoslo hoy'
?,'Hernán ','mañana a las 19 aca?'
?,'Hernán ','les parece'
?,'Andres ','y los demas a medida que puedan le agregan o sacan lo que les parezca'
