@relation chat

@attribute Conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute message string

@data
?,'Martin ','Justo estaba por hacer lo mismo'
?,'Martin ','El ## reemplazarlo por el num de grupo'
?,'Emmanuel ','Emmanuel ha cambiado el nombre de la conversación a TP5_G13'
?,'Emmanuel ','copy-paste jaja'
?,'Martin ','Jajaja'
?,'Emmanuel ','igual lo cambiaron... los otros eran todos con W ?'
?,'Martin ','Che q onda, este tp lo hacemos todos o eliminaron a gente?'
?,'Martin ','No entendí eso'
?,'Martin ','Posta'
?,'Emmanuel ','no se, yo tampoco lo entendi'
?,'Martin ','Igual si somos grupo 13 son un monton'
?,'Emmanuel ','posta que si, no creo que sea exclusivo'
?,'Braian ','hola chicos!'
?,'Emmanuel ','hola'
?,'Braian ','como andan? les parece fijar un horario para hoy o mañana asi estamos todos y lo terminamos en un rato?'
?,'Emmanuel ','dale, porque ando sin internet, asi le robo a alguien jaja'
?,'Braian ','si tal cual, yo tambien tengo problemas con internet jaja ?'
?,'Martin ','Joya'
?,'Martin ','Cuando pueden??'
?,'Braian ','no es muy dificil esta entrega, asique podemos organizar para mañana a una hora que todos puedan'
?,'Martin ','Si tal cual'
?,'Martin ','Yo puede a cualquier hora, voy a estar estudiando pero corto un rato'
?,'Braian ','yo antes de las 8 de la noche, cualquier hora'
?,'Emmanuel ','mañana tipo esta hora?'
?,'Emmanuel ','o sea tipo 10'
?,'Braian ','si, me viene bien a mi esa hora'
?,'Emmanuel ','en 2 horas lo re hacemos'
?,'Braian ','si por eso'
?,'Braian ','si todos pueden quedamos viernes 10hs'
?,'Martin ','Joya'
?,'Martin ','Bien tempranito y lo liquidamos'
?,'Diego Said ','holaaa'
?,'Diego Said ','chicos mañana a las 10 no puedo.'
?,'Diego Said ','tipo 12 vuelvo'
?,'Emmanuel ','bueno a la tarde temprano? tipo 2'
?,'Emmanuel ','?'
?,'Diego Said ','si buenisimo'
?,'Martin ','Oka a las 14'
?,'Braian ','dale, faltaria confirmar nadia y listo'
?,'Nadia ','yo mañana puedo a la mñana, a las 14 mi amiga da el ultimo final y le voy a ir a tirar algo'
?,'Martin ','Más tarde tipo 6?'
?,'Nadia ','la verdad no les puedo confirmar nada, porque despues hace unas hamburguesas y no se a que hora vuelvo para mi casa'
?,'Emmanuel ','yo entro a laburar a las 5 mañana, sino el sabado... cuando se entrega??'
?,'Nadia ','no dice'
?,'Martin ','El sábado 13'
?,'Martin ','Lo q no se a q hs'
?,'Nadia ','ahi me fije en la pagina y se entrega el sabado'
?,'Nadia ','bueno sino yo me conecto a la mañana con quien pueda, y a la tarde noche me vuelvo a conectar con el que este'
?,'Emmanuel ','bueno yo me conecto a la mañana un ratito tambien'
?,'Nadia ','bueno'
?,'Martin ','Bueno yo me prendo mañana temprano tmb'
?,'Martin ','Tipo 10?'
?,'Nadia ','bueno yo si puedo a la 9 estoy'
?,'Martin ','Joya'
?,'Emmanuel ','buenisimo'
?,'Diego Said ','bueno voy a tratar de estar a esa hora.'
?,'Braian ','perfecto, quedamos entonces a esa hora'
?,'Braian ','hola gentee, buenos dias!'
?,'Diego Said ','buenas'
?,'Braian ','holaa'
?,'Diego Said ','somos 2 nomas ? jajaja'
?,'Braian ','jajajja por ahora si'
?,'Braian ','calculo que los otros chicos se estaran por conectar'
?,'Emmanuel ','buen dia gente'
?,'Diego Said ','hola!'
?,'Braian ','buenas!'
