@relation chat

@attribute Conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute message string

@data
?,'Troffer ','Recibido el documento'
?,'Alejandro ','recibido'
?,'martin ','recibido'
?,'Lucas ','recibido'
?,'Bruno ','Recibido'
?,'Lucas ','muchachos como quieren que nos organicemos para realizarlo? que cada uno haga su propio doc y despues fusionarlos o prefieren que organicemos un dia y horario nos conectemos todos con algo leido, y debatamos el tema y qué poner?'
?,'Lucas ','Me gustaria viajar el viernes a la tarde a mi pueblo, y como se entrega el sabado a mas tardar este trabajo, estaria bueno si lo hacemos hoy jueves o viernes medio temprano ya que se me va a complicar conseguir buen internet en mi pueblo jajaja (posta apenas hay un 2 megas re mentiroso)'
?,'Bruno ','Yo dirian hacerlo entre todos mañana a la mañana. Hoy buscamos info y mañana lo hacemos juntos. En el tp pusieron que no tenemo que dividirnos ni hacer algo y preguntar que opinan, sino que ir haciendolo todos juntos, debatiendo por este chat'
?,'Alejandro ','Buenas, yo a la mañana no puedo pq trabajo. Lo que si, hay que usar solo el doc que nos dieron y usar este chat.'
?,'Bruno ','Sino mañana a la noche'
?,'Bruno ','Yo tmb laburo pero a las 11'
?,'Alejandro ','Ah bueno, por mi si pero buen. esperemos a que contesten los demás así estamos todos'
?,'Troffer ','Para mi es mejor a la moche porque trabajo a la mañana'
?,'Bruno ','Esta noche y mañana a la noche'
?,'martin ','yo estoy libre en todo horario, asiq por mi no se preocupen'
?,'Lucas ','bueno hagamoslo esta noche entonces s puede ser, asi mañana viajo tranquilo jajaj'
?,'Lucas ','si* puede ser era...'
?,'Alejandro ','En que horario?'
?,'Lucas ','no se, q hora les quedará mejor a ustedes, tipo 10? no se, supongo que mas o menos a esa hora se referian con la noche, xq si hubiese sido mas temprano a lo mejor decian "tardecita" jajaj'
?,'Alejandro ','sisi, esperaba a las 10 o a las 11 a lo sumo jaja, pero para ir llegando todos a la misma hora'
?,'Lucas ','dale por mi mientras mas tarde mejor'
?,'martin ','enterado'
?,'Troffer ','Recien puedo a las 11:30'
