@relation chat

@attribute class_conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
1,103440089036463137197,'cátedra ',0,0,0,1,0,0,0,0,0,0,0,0
1,103440089036463137197,'consulta ',0,0,0,1,0,0,0,0,0,0,0,0
1,'P E','bueno tarde ! ',1,0,0,1,0,0,0,0,0,1,0,0
3,'P E','en que poder ayudar te ? ',0,0,0,0,2,2,0,0,1,1,0,0
1,103440089036463137197,'estar ver entre mi correo enviar que nunca enviá el feedback de o trabajo antiguo ',2,1,2,3,4,1,0,0,2,0,0,0
4,103440089036463137197,'poder hacer los todo y enviar los todo junto ?   ',1,0,1,0,3,3,1,0,0,2,0,0
6,'P E','si , copiar el plantilla de el ny 4 y 5   modifica le el número y enviá las todo . ',0,0,4,3,3,2,3,0,1,3,2,0
6,'P E','el 1 documento ser   sobre el grupo 1 y el de el juego . ',1,0,4,3,1,0,1,0,2,2,1,0
7,'P E','el 2 sobre el tas 2 y 3 y el 3 sobre el 4 y el 5   enviá los en puf y el titular que indicar el trabajo que responder   ',2,0,7,3,4,2,5,0,3,2,4,0
5,103440089036463137197,'genial , ir mirar el chata con mi compañero de cada grupo para recordar como lo hacer y en que tener problema . y ese cuestión . mucho gracia . ',1,0,5,6,5,2,3,0,4,4,0,0
4,'P E','en el página de el cátedra encontrase el linos a el plantilla y a el ultimar encuesta sobre el tp_final   ',0,0,6,6,2,0,1,0,5,1,0,0
1,103440089036463137197,'hola , ya enviar el feedback de todo el tas mas el encuesta . ',0,1,4,3,1,0,1,1,1,2,0,0
1,103440089036463137197,'saludos . ',0,0,0,1,0,0,0,0,0,1,0,0
1,103440089036463137197,'germino ',0,0,0,1,0,0,0,0,0,0,0,0
