@relation chat

@attribute Conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute message string

@data
?,Emmanuel,Hola.
?,Emmanuel,'Estuve investigando y complete un poco los ejemplos y el punto 3.'
?,Emmanuel,'No se si estará bien justificado.'
?,Emmanuel,'Voy a estar conectado por cualquier cosa.'
?,Emmanuel,•
?,Maxi,'Para mi esta bien, a ver si los chicos que faltan pueden agregar algo más de ser necesario'
?,Maxi,•
?,Emmanuel,Hola.
?,Emmanuel,'Voy enviando el tp1 si quieren.'
?,Emmanuel,'No se quieren agregar algo mas?'
?,Emmanuel,•
?,Maxi,'Dale, iba a decir lo mismo'
?,Maxi,•
?,Emmanuel,'Voy agregando los nombres en el documento'
?,Emmanuel,'Esperamos un poco y lo enviamos mas a la tarde'
?,Emmanuel,•
?,Maxi,'Dale, yo deje un comentario ayer y nadie contesto asique dudo que quieran agregar algo más.'
?,Maxi,'Pero si esperemos por las dudas.'
?,Maxi,'Si no aparecen para las cuatro ya fue'
?,Maxi,•
?,Maxi,'Che mandalo'
?,Maxi,'O querés que lo mande yo?'
?,Maxi,•
?,Emmanuel,'Mandalo si podes.'
?,Emmanuel,'Ahora yo no puedo'
?,Emmanuel,•
?,Maxi,'Dale no te hagas drama'
