@relation chat-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C2-Llast

@attribute class_reaccion {positiva,negativa,pregunta,respuesta}
@attribute class_area {socio-emocional,tarea}
@attribute nombre string
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
positiva,socio-emocional,Pedro,'bueno día gente . ',1,0,0,2,0,0,0,0,0,1,0,0
negativa,socio-emocional,María,'( re ortivo ) ',1,0,0,1,0,0,0,0,0,2,0,0
positiva,socio-emocional,Roberto,'buen din ',0,0,0,1,1,0,0,0,0,0,0,0
positiva,socio-emocional,Ramiro,'se , posta . ',0,0,0,1,0,1,0,0,0,2,0,0
positiva,socio-emocional,Juan,'bueno ',1,0,0,0,0,0,0,0,0,0,0,0
positiva,socio-emocional,Juan,'bueno bueno ',2,0,0,0,0,0,0,0,0,0,0,0
positiva,socio-emocional,Pedro,'como este ? ',0,0,0,0,0,1,1,0,0,1,0,0
positiva,socio-emocional,María,'buenas bueno ',1,0,0,1,0,0,0,0,0,0,0,0
positiva,socio-emocional,Juan,'buenas_s_s_s ! ! ',0,0,0,0,0,0,0,1,0,2,0,0
positiva,socio-emocional,Ramiro,'hola ! ! ! ! ! ! ',0,0,0,0,0,0,0,1,0,6,0,0
positiva,socio-emocional,Roberto,'hola hola ',0,0,0,0,0,0,0,2,0,0,0,0
positiva,socio-emocional,Roberto,'somos uno parra ',0,1,1,1,0,0,0,0,0,0,0,0
positiva,socio-emocional,Pedro,'a le , ni idea yo le mandar el numeroso para identificar que cosa respondió que , pero si se poder armar todo junto lo hacer mas tipo informe ',2,0,2,5,6,6,5,0,1,2,0,0
