@relation chat

@attribute class_reaccion {positiva,negativa,pregunta,respuesta}
@attribute class_area {socio-emocional,tarea}
@attribute nombre string
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
?,socio-emocional,'Nico Bidone','este ser que el maquinar armar ese datas_he_e_t ',0,0,2,1,3,1,1,0,0,0,0,0
?,tarea,'','haber 2 tipo básicos de mililitro , supervisar y no supervisar ',0,1,0,3,3,0,1,0,1,1,1,0
?,tarea,'','el no supervisar solo se basar en el modelo de el datasen ',0,2,3,2,2,1,0,0,2,0,0,0
?,socio-emocional,'','y ah reconocer ',0,1,0,0,1,0,1,0,0,0,0,0
?,socio-emocional,'Nico Bidone','spot_i_f_y ? ',0,1,0,0,0,0,0,0,0,1,0,0
?,tarea,'','ah sí , ese lo poder poner en actual ',1,1,0,0,2,2,0,1,1,1,0,0
?,socio-emocional,'','no me haber acordar ',0,1,0,0,2,1,0,0,0,0,0,0
?,tarea,'','sensor de movimiento en boliche , se detectar con que canción el gente se mover mas y ir aprender a pasar el mejor musicar ',1,0,2,5,6,2,3,0,4,1,0,0
?,socio-emocional,'','? ? ',0,0,0,0,0,0,0,0,0,2,0,0
?,socio-emocional,'','pero ser buscador también spot_i_f_y ',1,1,0,0,2,0,1,0,0,0,0,0
?,socio-emocional,'Nico Bidone','mientras no repetir el mismo canción indefinida_mente todo bien ',1,3,1,1,1,1,1,0,0,0,0,0
?,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
?,socio-emocional,'Nico Bidone','claro ser tipo g_o_o_g_le o mercado_libre ',0,1,0,3,1,0,1,0,0,0,0,0
?,socio-emocional,'','ja_ja_ja_ja_ja y pasar música solo ? ',1,0,0,1,1,0,1,1,0,1,0,0
?,socio-emocional,'','sin da ? ',0,0,0,1,0,0,0,0,1,1,0,0
?,socio-emocional,'Nico Bidone','algo así no ? ',0,1,0,1,0,1,0,0,0,1,0,0
?,socio-emocional,'','claro ',0,1,0,0,0,0,0,0,0,0,0,0
?,socio-emocional,'','el sistema ser uno da ',0,0,2,2,1,0,0,0,0,0,0,0
?,socio-emocional,'','ser bueno ',1,0,0,0,1,0,0,0,0,0,0,0
?,socio-emocional,'','pongamos la ',0,0,0,0,1,1,0,0,0,0,0,0
?,tarea,'Nico Bidone','q tomaría como mas movimiento uno pasito de cumbia o uno poco ? ',0,0,2,5,0,0,4,0,1,1,0,0
?,socio-emocional,'','poco ',0,0,0,1,0,0,0,0,0,0,0,0
?,socio-emocional,'','uno poco ',0,0,1,1,0,0,0,0,0,0,0,0
?,tarea,'','poner el mono relojero y polea el gilda ',1,0,2,1,3,0,1,0,0,0,0,0
?,socio-emocional,'Nico Bidone','entonces ir el da j_aja_ja_ja ',0,1,1,1,1,0,0,1,0,0,0,0
?,socio-emocional,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
?,socio-emocional,'','andante a dormir votos ',0,0,0,1,2,0,0,0,1,0,0,0
?,socio-emocional,'','si poner ji_ji_ji de el redondo se descontrolar el sistema ja_j_aja_a_j ',0,0,2,2,2,1,1,2,1,0,0,0
?,tarea,'Nico Bidone','yo querer estar de el cabeza_a_a_a_a ',0,0,1,1,2,1,0,0,1,0,0,0
?,socio-emocional,'Nico Bidone','también jajajá ',0,0,0,0,1,0,0,1,0,0,0,0
?,tarea,'','chico disculpar .   fe nos complicar mal .   hi me poner a el tanto .   perdono ',0,1,1,5,3,2,0,0,1,6,0,0
?,socio-emocional,'Nico Bidone','tened bastante para leer job ',0,2,0,1,1,0,0,0,1,0,0,0
?,tarea,'','nos copar hablar de el machina clearing ',1,0,1,1,2,1,0,0,1,0,0,0
?,tarea,'Nico Bidone','concentra te en el que no ser desvariés jajajá ',1,1,1,0,2,2,0,1,1,0,0,0
?,socio-emocional,'','jajajá ir a estar complicar leer todo ',0,0,1,0,4,0,0,1,1,0,0,0
