@relation chat

@attribute Conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute message string

@data
?,'','Hola chicos'
?,'','cuando quieran coordinamos para empezar'
?,'','Recién leí el nuevo tp, hay que hacer varias consignas individualmente'
?,'','Luego comentar entre todos cómo fue trabajar colaborativamente'
?,'Joaquin Colacci','Easy'
?,'','Cuando gusten lo hacemos, cuanto antes mejor para todos '
?,'',' '
?,'','😛'
?,'',''
?,'','Hola gente! Ahí leo'
?,'','Este es el último, no?'
?,'','CREO que sí'
?,'','Es un solo inciso. Si podemos hacerlo hoy o mañana joya'
?,'','Lo otro que lo haga cada uno a su tiempo'
?,'','Pienso lo mismo'
?,'','No hay que completar nada'
?,'','..en el doc'
?,'','sí, la 6'
?,'','Claro, pero digo de las individuales'
?,'','según el análisis entre los 5 de cómo fue la experiencia de trabajar colaborativamente'
?,'','ah nono, sólo la pregunta 6'
?,'','Te contesto mi parte de la 6 si querés: una mier... jaja'
?,'','ya estás haciendo lo que hay que hacer individualmente? Son re pocas las películas que me muestra, a vos? pude recomendar 4 nomás, algunas no me acuerdo o no vi jajaja'
?,'','para saber si a vos te aparece lo mismo o soy yo'
?,'','Yo tengo menos películas que baseball o jockey sobre hielo jaja'
?,'','Ahora veoo'
?,'Joaquin Colacci','Todos peliculones loco'
?,'','jajajaa'
?,'','pero yo las vi, pero........ las vi hace años'
?,'','algunas ni recuerdo'
?,'','jajajjaa'
?,'Joaquin Colacci','Asi no se puede'
?,'','o sea, para recomendar bien'
?,'Joaquin Colacci','Ninguna mal'
?,'Joaquin Colacci','a'
?,'Joaquin Colacci','ajajjaj'
?,'','Ahora me pongo a verlas'
?,'','(?'
?,'','y además todas animadas o de ciencia ficción ajajaja'
?,'','ahí puse a hacer pochoclos'
?,'','No me recomienda ni en pedo alguna romántica, si no hay jajajajaja'
?,'','a uds también les recomienda sólo hasta río místico??'
?,'','son re pocas'
?,'','no llegué a valorar 20 jajaja'
?,'','valorá las primeras 20, fue'
?,'','jaja'
?,'','jajajjaa'
?,'','no vvi algunas'
?,'','jaja no importaa'
?,'','che, ahora que me acuerdo yo ya había entrado acá'
?,'','Y la app me guardó las valoraciones '
?,'',' '
?,'','😦'
?,'',''
?,'','jaja'
?,'','1. The Musketeer (2001)'
?,'','me recomienda esa siempre! '
?,'Joaquin Colacci','A mi tmb'
?,'Joaquin Colacci','jajajjaj'
?,'','Re molesto jaja'
?,'','a mi tmb'
?,'','Qué onda el inciso 3?'
?,'','obtener la lista de las 10 películas recomendadas según el perfil creado. '
?,'','bah, por lo menos a mi me parece solo una recomendación'
?,'','a mí 10'
?,'','jaja'
?,'','Ya estoy haciendo las encuestas'
?,'','sii, yo igual ajjaa'
?,'','Ya las terminé :B'
?,'','ídem'
?,'','Bueno, sólo quedaría en mi caso terminar con la 6, así que cuando se conecte el resto, coordinamos para terminarlo'
?,'','Le sacaste el hipervínculo a mi mail u.u'
?,'','Yo de 22 a 00hs puedo'
?,'','sí, no se los dejo nunca'
?,'','es lo mismo'
?,'','si hay que entregarlo en pdf'
?,'','Buenas chicos ! ahi complete las individuales, si quieren hoy a las 22 tambien puedo ?'
?,'','Lo dejamos para mañana sino, después de comer les parece?? Es sólo un rato'
?,'','Si no tengo drama. Como a las 22??'
?,'','Decía después del almuerzo jajaja es rapido'
?,'','Dale! Me re colgué viendo al globo hoy, disculpen'
?,'','Bah, ayer'
?,'','Hoy puedo todo el día hasta las 16 ponele. Después, a la noche tipo 22'
?,'','Yo laburo hasta las 16 por eso. Por eso decia a la npcju'
?,'','Noche *'
?,'','Bueno dale, a las 22 hoy lo hacemos rápido, así ya entregamos'
?,'','o caa'
?,'','👍'
?,'Brian Lopez','perdonen chicos, andaba sin internet'
?,'Brian Lopez','a las 22 puedo'
?,'','Chicos, joaco me dijo que no sabía a qué hora llegaba a la casa'
?,'Brian Lopez','lo esperamos, yo no tengo drama'
?,'','No sé si quieren esperar y hacerlo más tarde o mañana, como quieran'
?,'','Dale, por mí igual. No tengo problema en hacerlo más tarde'
?,'Brian Lopez','Si, por mi mejor. Ademas es corta la pregunta'
?,'','Tal cual'
?,'Brian Lopez','cuantas veces hiciste eso de las recomendaciones?'
?,'Brian Lopez','yo hice hasta que no podia puntuar mas'
?,'Brian Lopez','no tengo mucha peli encima jaja'
?,'','Sí, hasta que no podía puntuar más también'
?,'','Jajaja'
?,'','No hay mucha variedad'
?,'','Aprovechá a hacer las encuestas'
?,'','Buenas'
?,'','Esperemos un toque o no?  Asi la terminamos!'
?,'','Es eso solo... Así que me parece que tendríamos que esperar.'
?,'','De última que cada uno escriba su experiencia y cuando estemos todos armamos algo'
?,'','Buenas'
?,'Joaquin Colacci','Hola hola'
?,'','Sii no es mala!'
?,'','Joya, estamos todos'
?,'','Les parece empezar??'
?,'','Así terminamos'
?,'Brian Lopez','dale'
?,'','Bueno. Yo nunca trabajé COLABORATIVAMENTE como la palabra lo indica. En mi caso siempre fue cooperativo la cosa. Me costó un montón adaptarme'
?,'','Siempre fue "repartir los temas" y listo'
?,'Joaquin Colacci','Jajaj no te gusta explicar? '
?,'','Disculpen! Joaquín, completate el feedback del tp anterior'
?,'','estamos en el otro chat'
?,'','listo'
?,'','Claro, no me gusta depender de los demás. Siempre me manejé repartiendo las cosas'
?,'Joaquin Colacci','Noo, me olvide, ahi te lo mando. '
?,'','<arreglá en el otro chat así no mezclamos conversaciones>'
?,'Joaquin Colacci','Igual, la colaboración no la veo de la mano de la dependencia'
?,'Joaquin Colacci','Personalmente el trabajo cooperativa claramente es mas ligero, ahi si tenes una dependencia de que el trabajo del resto este bien'
?,'Brian Lopez','a mi lo que mas me costo fue el debate'
?,'Brian Lopez','la verdad que me pierdo debatiendo por aca'
?,'Brian Lopez','porque siempre uno escribe arriba de otro'
?,'Brian Lopez','se pierde el hilo'
