@relation chat

@attribute Conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute message string

@data
?,'Martín Mineo',holaaaa
?,108507056602875848366,hola
?,108507056602875848366,'queria ver si estabas y si podiasmos hacen hangouts je'
?,'Martín Mineo','ay, y si escribimos mejor?? no tengo ganas de hablar ajajaja'
?,108507056602875848366,jajja
?,108507056602875848366,'opuestos jaja'
?,'Martín Mineo',:)
?,108507056602875848366,martin
?,108507056602875848366,'malo :P'
?,108507056602875848366,jaja
?,108507056602875848366,'como andas?'
?,'Martín Mineo','jajaj bien!'
?,'Martín Mineo','ahora quiero acostarme a leer un poco'
?,'Martín Mineo','tempranito a la cama'
?,108507056602875848366,ok
?,108507056602875848366,'yo creo q tambien voya  leer'
?,108507056602875848366,'naty compro'
?,108507056602875848366,'espacio y eternidad'
?,'Martín Mineo','ah y que onda?'
?,'Martín Mineo','no lo lei'
?,108507056602875848366,'re lindo'
?,108507056602875848366,'nos lo recomendo juna'
?,108507056602875848366,juan
?,108507056602875848366,'nos juntamso a meditar los domingos'
?,108507056602875848366,'a el le gusta leer mucho'
?,'Martín Mineo','si, me conto euge'
?,108507056602875848366,'sabe un monton, es re interesante hablar con el'
?,'Martín Mineo','siiii, juan se lee todo y tiene mucha memoria'
?,108507056602875848366,'el jueves hacemos cena de todos los del arte'
?,'Martín Mineo','bieeeen!!! donde?'
?,108507056602875848366,'creo q en lo d ehermana'
?,'Martín Mineo','ah si, en constitucion'
?,108507056602875848366,'y hernan consiguio el colegio dond evan sus hijos para hacer el satsanga en el invierno'
?,108507056602875848366,hernan
?,'Martín Mineo','eso es buenisimo!! asi no pasan frio'
?,108507056602875848366,si
?,108507056602875848366,:)
?,108507056602875848366,'me pregunto por q juan no es instructor transmite muy bien el conocimiento'
?,'Martín Mineo','no quiere'
?,108507056602875848366,'hablabamos con euge y me decia que si fuese instructor seria de los estrictos'
?,108507056602875848366,jaaja
?,'Martín Mineo',jajajaja
?,'Martín Mineo','puede ser :)'
?,108507056602875848366,'la verdad q d agusto hablar con el'
?,'Martín Mineo',:)
?,'Martín Mineo','si, es cierto'
?,'Martín Mineo','estan buenas las charlas con el'
?,108507056602875848366,'si sabe mucho'
?,108507056602875848366,'hernan hizo el dsn en bahia blanaca'
?,'Martín Mineo','y como le fue?'
