@relation chat

@attribute class_conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
6,'Sofía Helena ','hola chico , creer nuestro chata , no estar seguro de como cambiar le el nombre a este grupo ... ',1,1,3,4,3,1,1,1,2,3,0,0
6,'Sofía Helena ','sofía_helena ha cambiar el nombre de el conversación a TP5_WG17 ',0,0,2,3,1,0,0,1,2,0,1,0
3,'Sofía Helena ','ya estar . ',0,1,0,0,1,0,0,0,0,1,0,0
1,'Sofía Helena ','cuando lo ir ver confirmar . ',0,0,0,0,3,1,1,0,0,1,0,0
3,'Pablo ','estar ',0,0,0,0,1,0,0,0,0,0,0,0
3,'Pablo ','yo tenia el mismo problema ',1,0,1,2,0,1,0,0,0,0,0,0
2,'Pablo ','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
1,'Pablo ','bien ah ',1,1,0,0,0,0,0,0,0,0,0,0
2,'Sofía Helena ','j_aja_ja_ja ',0,0,0,0,0,0,0,1,0,0,0,0
4,'Sofía Helena ','bueno , cuando lo ir ver todo poder poner uno día o uno horario o uno momento para empezar el trabajo ',0,0,4,4,5,2,3,1,1,1,0,0
3,'Pablo ','tal_cual ',0,1,0,0,0,0,0,0,0,0,0,0
6,'Pablo ','igual ser el t mas facial me parecer ',1,1,1,1,2,1,1,0,0,0,0,0
6,'Sofía Helena ','si , ser corto y el 3 punto ser contar nosotros como nos ser con este ... capaz que si coincidir todo conectar y estar uno rato ya lo poder hacer y terminar de uno vez ',2,1,3,3,10,5,7,0,2,2,1,0
2,'Pablo ','si jajay ',0,0,0,0,0,0,1,1,0,0,0,0
6,'Pablo ','me acuerdo cuando flashes que jugar a el juego de el dragón ser el ultimar paso ',0,0,3,5,3,1,2,0,2,0,0,0
6,'Pablo ','y mandar 4 practico mas ? ',1,0,0,0,1,0,2,0,0,1,1,0
7,'Pablo ','das me acorde que ser 5 ',0,0,0,2,1,1,1,0,0,0,1,0
2,'Sofía Helena ','ja_ja_j_ja_a , yo pensar que contar como t también ',0,1,0,1,2,1,2,1,0,1,0,0
3,'Kevin ','a le , poner uno horario y lo terminar ',0,0,1,1,3,2,1,0,0,1,0,0
3,'Sofía Helena ','? ',0,0,0,0,0,0,0,0,0,1,0,0
3,'Pablo ','a le usted cuando poder ? no nos dar fecha de entrega ... ',0,1,0,2,3,3,1,0,1,2,0,0
3,'Sofía Helena ','si , creer que hasta el 13 ',0,0,1,0,1,0,2,0,1,1,1,0
11,'Sofía Helena ','pero no saber bien donde lo ver ... ',0,2,0,0,2,2,1,0,0,1,0,0
6,'Sofía Helena ','ah , en el página de exploratoria estar ',0,0,1,2,1,0,0,1,2,1,0,0
6,'Sofía Helena ','chico una_vez_que finalizar el TP5 que deber entregar el [S:??/??/??:??.??:??] [??:13/12/2014:??.??:??] deber enviar por mal uno feedback de el trabajo 4 y 5 . ',0,0,4,4,5,1,2,0,2,1,3,2
3,'Kevin ','hoy a el 17 poder ? ',0,1,1,0,1,0,0,0,1,1,1,0
5,'Pablo ','yo poder estar online mas o menos mirar y opinar algo ',0,2,0,0,4,2,3,0,0,0,0,0
3,'Pablo ','pero muy a pulla no ',0,2,0,1,0,0,1,0,1,0,0,0
3,'Pablo ','porque estarza labrando ',1,0,0,0,1,0,1,0,0,0,0,0
3,'Sofía Helena ','más tarde poder ? ',0,2,0,0,1,0,0,0,0,1,0,0
6,'Pablo ','haber que entregar el [S:??/??/??:??.??:??] ? jauja que garro ',0,0,1,0,3,1,1,1,0,1,0,1
6,'Pablo ','no se el tema ser que ahora ser 3 nomás , faltar 2 ',1,2,1,1,3,1,1,0,0,1,2,0
3,'Pablo ','como para coordinar ',0,0,0,0,1,0,1,0,1,0,0,0
3,'Kevin ','mas tarde sino ',0,1,0,0,0,0,2,0,0,0,0,0
