@relation chat

@attribute class_conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute class_reaccion {positiva,negativa,pregunta,respuesta}
@attribute class_area {socio-emocional,tarea}
@attribute nombre string
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
?,positiva,socio-emocional,'','joya ',0,0,0,1,0,0,0,0,0,0,0,0
?,pregunta,socio-emocional,'Nico Bidone','buenas ! ',0,0,0,1,0,0,0,0,0,1,0,0
?,pregunta,socio-emocional,'','hola !   ',0,0,0,0,0,0,0,1,0,2,0,0
?,pregunta,socio-emocional,'','como ir ?   ',0,0,0,0,1,0,1,0,0,2,0,0
?,pregunta,socio-emocional,'','faltar sede nomás ! ',1,0,0,1,1,0,0,0,0,1,0,0
?,pregunta,socio-emocional,'','h que hacer ?   ',0,0,0,0,1,0,1,1,0,2,0,0
?,pregunta,socio-emocional,'','lo posponer ?   ',0,0,0,0,1,1,0,0,0,2,0,0
?,pregunta,socio-emocional,'','yo dirima adelantar ',1,0,0,0,1,1,0,0,0,0,0,0
?,pregunta,socio-emocional,'','ser que el práctico se desarrollar colabora_ti_va_mente   ',0,1,1,1,2,1,1,0,0,1,0,0
?,positiva,socio-emocional,'','? ',0,0,0,0,0,0,0,0,0,1,0,0
?,respuesta,socio-emocional,'','da le da le no haber drama ',0,1,0,1,3,2,0,0,0,0,0,0
?,pregunta,socio-emocional,'','me dar el mismo   ',1,0,1,0,1,1,0,0,0,1,0,0
?,pregunta,socio-emocional,'','hoy tipo 2200 ? ',0,1,0,1,0,0,0,0,0,1,1,0
?,pregunta,socio-emocional,'','a le , por mi este bien   ',0,0,2,1,1,1,0,0,1,2,0,0
?,pregunta,socio-emocional,'','pico vos podar ?   ',0,0,0,1,1,1,0,0,0,2,0,0
?,pregunta,socio-emocional,'Nico Bidone','mañana a el 2200 ? ',0,1,1,0,0,0,0,0,1,1,1,0
?,pregunta,socio-emocional,'Nico Bidone','ninguno problema ',0,1,0,1,0,0,0,0,0,0,0,0
?,positiva,socio-emocional,'','hoy ',0,1,0,0,0,0,0,0,0,0,0,0
?,pregunta,socio-emocional,'','hoy a el 2200 ',0,1,1,0,0,0,0,0,1,0,1,0
?,respuesta,socio-emocional,'Nico Bidone','siso tampoco haber problema ',0,1,0,2,1,0,0,0,0,0,0,0
?,positiva,socio-emocional,'','joya ',0,0,0,1,0,0,0,0,0,0,0,0
?,positiva,socio-emocional,'','? ',0,0,0,0,0,0,0,0,0,1,0,0
?,pregunta,socio-emocional,'','genial , se levantar el sesión entonces   ',0,1,1,2,1,1,0,0,0,2,0,0
?,pregunta,socio-emocional,'Nico Bidone','che uno cosa ',0,0,1,1,0,0,0,1,0,0,0,0
?,pregunta,socio-emocional,'','da le da le ',0,0,0,0,2,2,0,0,0,0,0,0
?,pregunta,socio-emocional,'','no , me lo suspender   ',0,1,0,0,1,2,0,0,0,2,0,0
?,pregunta,socio-emocional,'','armar uno ahora ( ? ',0,1,0,0,1,1,0,0,0,2,0,0
?,positiva,socio-emocional,'','? ? ',0,0,0,0,0,0,0,0,0,2,0,0
?,pregunta,socio-emocional,'','así que no pasar nada ',0,1,0,1,1,2,0,0,0,0,0,0
?,pregunta,socio-emocional,'','jajajá yo tener uno gripe de tomar frió ! ! jugar ... jajay ',0,0,1,1,3,1,0,3,1,3,0,0
?,pregunta,socio-emocional,'','che cuando le faltar uno avisar ! ! ',0,0,0,0,2,2,1,1,0,2,0,0
?,positiva,socio-emocional,'','? ? ',0,0,0,0,0,0,0,0,0,2,0,0
?,pregunta,socio-emocional,'','jajajá mirar armar uno equipo enseguida acá ',1,1,1,1,2,0,0,1,0,0,0,0
?,pregunta,socio-emocional,'','faltar el otro ',0,0,1,0,1,1,0,0,0,0,0,0
?,pregunta,socio-emocional,'','me dar el mismo ',1,0,1,0,1,1,0,0,0,0,0,0
?,pregunta,socio-emocional,'','me dar igual ',0,1,0,0,1,1,0,0,0,0,0,0
?,respuesta,socio-emocional,'Nico Bidone','para mi ser el mismo ',1,0,2,0,1,0,0,0,1,0,0,0
?,pregunta,socio-emocional,'','bueno entonces a el 2100 ! ! ',0,1,1,0,0,0,0,1,1,2,1,0
?,pregunta,socio-emocional,'','listo , da le ',0,0,0,0,1,1,0,1,0,1,0,0
?,positiva,socio-emocional,'Nico Bidone','ok j_aja_ja_ja ',1,0,0,0,0,0,0,1,0,0,0,0
?,pregunta,socio-emocional,'','lamias avisa le a vede   ',0,0,0,2,1,1,0,0,1,1,0,0
?,pregunta,socio-emocional,'Nico Bidone','ser uno posibilidad ',0,0,1,1,1,0,0,0,0,0,0,0
?,pregunta,socio-emocional,'','bueno nos hablar entonces ! ! ',0,1,0,0,1,1,0,1,0,2,0,0
?,positiva,socio-emocional,'','? ? ',0,0,0,0,0,0,0,0,0,2,0,0
?,positiva,socio-emocional,'Nico Bidone','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
?,pregunta,socio-emocional,'','da le le aviso ',0,0,0,1,1,2,0,0,0,0,0,0
?,pregunta,socio-emocional,'','que rendir ?   ',0,0,0,0,1,0,1,0,0,2,0,0
?,positiva,socio-emocional,'','lenguaje ',0,0,0,1,0,0,0,0,0,0,0,0
?,pregunta,socio-emocional,'','el prefijal ',0,0,1,1,0,0,0,0,0,0,0,0
?,positiva,socio-emocional,'','? ? ',0,0,0,0,0,0,0,0,0,2,0,0
?,pregunta,socio-emocional,'','h !   ',0,0,0,0,0,0,0,1,0,2,0,0
?,pregunta,socio-emocional,'','suerte entonces ',0,1,0,1,0,0,0,0,0,0,0,0
?,positiva,socio-emocional,'','? ? ',0,0,0,0,0,0,0,0,0,2,0,0
